PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, AC12
Station name, ChernaburaAK2008
Begin Date, 2008-05-06
End Date, 2023-09-04
Release Date, 2023-10-05
Source file, AC12.cwu.nam14.pos
Offset from source file, 47.87 mm North, -40.07 mm East, -1.22 mm Vertical
Reference position, 54.8309633807 North Latitude, -159.5895623482 East Longitude, 84.40912 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2022-01-01,-459.72, -9.21, 200.56, 2.18, 1.46, 7.19, suppf,
2022-01-02,-462.83, -9.43, 206.82, 2.15, 1.45, 7.09, suppf,
2022-01-03,-456.63, -9.75, 196.57, 2.17, 1.45, 7.13, suppf,
2022-01-04,-462.38, -11.16, 203.07, 2.16, 1.45, 7.1, suppf,
2022-01-05,-463.06, -11.75, 197.82, 2.15, 1.44, 7.05, suppf,
2022-01-06,-460.21, -11.37, 198.15, 2.15, 1.44, 7.05, suppf,
2022-01-07,-462.57, -10.15, 202.70, 2.14, 1.44, 7.02, suppf,
2022-01-08,-460.99, -8.93, 207.93, 2.15, 1.45, 7.07, suppf,
2022-01-09,-461.48, -10.18, 209.11, 2.27, 1.51, 7.41, suppf,
2022-01-10,-461.64, -10.24, 214.78, 2.14, 1.44, 7.06, suppf,
2022-01-11,-462.29, -9.74, 204.88, 2.15, 1.44, 7.08, suppf,
2022-01-12,-459.77, -10.41, 199.22, 2.15, 1.44, 7.07, suppf,
2022-01-13,-463.67, -9.79, 202.80, 2.15, 1.44, 7.11, suppf,
2022-01-14,-461.41, -9.42, 197.95, 2.15, 1.43, 7.07, suppf,
2022-01-15,-459.72, -9.12, 199.57, 2.14, 1.44, 7.04, suppf,
2022-01-16,-460.57, -9.00, 200.37, 2.15, 1.44, 7.07, suppf,
2022-01-17,-460.49, -9.44, 203.26, 2.15, 1.44, 7.1, suppf,
2022-01-18,-463.54, -11.08, 204.19, 2.15, 1.43, 7.07, suppf,
2022-01-19,-464.10, -11.16, 207.19, 2.16, 1.44, 7.13, suppf,
2022-01-20,-462.39, -12.61, 205.10, 2.15, 1.43, 7.07, suppf,
2022-01-21,-462.69, -10.27, 204.81, 2.15, 1.44, 7.09, suppf,
2022-01-22,-462.44, -10.14, 200.75, 2.15, 1.44, 7.09, suppf,
2022-01-23,-461.20, -8.78, 203.84, 2.15, 1.44, 7.1, suppf,
2022-01-24,-463.90, -9.00, 202.95, 2.17, 1.45, 7.17, suppf,
2022-01-25,-463.62, -11.30, 208.84, 2.15, 1.44, 7.11, suppf,
2022-01-26,-460.55, -10.57, 196.31, 2.15, 1.44, 7.08, suppf,
2022-01-27,-461.21, -10.61, 198.30, 2.11, 1.4, 6.96, suppf,
2022-01-28,-463.65, -10.33, 196.56, 2.11, 1.41, 6.98, suppf,
2022-01-29,-463.75, -10.55, 212.50, 2.12, 1.41, 7, suppf,
2022-01-30,-464.15, -8.60, 206.49, 2.12, 1.41, 7, suppf,
2022-01-31,-463.74, -8.78, 203.30, 2.11, 1.41, 6.97, suppf,
2022-02-01,-464.26, -8.38, 203.96, 2.11, 1.41, 6.98, suppf,
2022-02-02,-462.77, -8.19, 200.80, 2.11, 1.41, 6.97, suppf,
2022-02-03,-466.75, -8.12, 201.61, 2.11, 1.41, 7, suppf,
2022-02-04,-463.69, -8.37, 198.63, 2.1, 1.41, 6.97, suppf,
2022-02-05,-465.32, -10.08, 201.86, 2.11, 1.4, 6.97, suppf,
2022-02-06,-465.47, -9.05, 205.30, 2.17, 1.43, 7.1, suppf,
2022-02-07,-464.27, -8.83, 208.97, 2.16, 1.43, 7.06, suppf,
2022-02-08,-464.92, -9.31, 203.81, 2.18, 1.42, 7.05, suppf,
2022-02-09,-463.89, -9.65, 203.89, 2.18, 1.42, 7.05, suppf,
2022-02-10,-464.17, -9.50, 202.57, 2.11, 1.4, 6.97, suppf,
2022-02-11,-465.15, -8.14, 191.84, 2.11, 1.41, 6.97, suppf,
2022-02-12,-461.63, -7.83, 192.14, 2.11, 1.41, 6.96, suppf,
2022-02-13,-465.63, -10.61, 194.52, 2.1, 1.4, 6.89, suppf,
2022-02-14,-462.75, -7.64, 194.70, 2.11, 1.41, 6.94, suppf,
2022-02-15,-462.95, -9.88, 195.38, 2.2, 1.45, 7.1, suppf,
2022-02-16,-463.17, -8.99, 195.20, 2.12, 1.42, 7.04, suppf,
2022-02-17,-464.55, -7.88, 200.35, 2.12, 1.41, 7, suppf,
2022-02-18,-464.69, -8.44, 200.28, 2.11, 1.41, 6.94, suppf,
2022-02-19,-464.48, -9.01, 202.29, 2.1, 1.4, 6.92, suppf,
2022-02-20,-467.00, -9.41, 203.70, 2.15, 1.43, 7.13, suppf,
2022-02-21,-467.17, -9.10, 205.84, 2.13, 1.43, 7.11, suppf,
2022-02-22,-463.68, -10.52, 197.59, 2.15, 1.43, 7.15, suppf,
2022-02-23,-467.46, -8.38, 196.49, 2.12, 1.41, 7, suppf,
2022-02-24,-465.18, -8.33, 206.04, 2.16, 1.47, 7.37, suppf,
2022-02-25,-465.15, -8.21, 197.55, 2.16, 1.46, 7.37, suppf,
2022-02-26,-463.55, -6.17, 200.29, 2.11, 1.41, 6.97, suppf,
2022-02-27,-465.80, -8.78, 196.69, 2.22, 1.43, 7.36, suppf,
2022-02-28,-464.96, -8.58, 203.78, 2.12, 1.4, 6.97, suppf,
2022-03-01,-463.71, -9.04, 203.14, 2.11, 1.4, 6.94, suppf,
2022-03-02,-464.89, -9.62, 199.60, 2.1, 1.4, 6.9, suppf,
2022-03-03,-465.71, -7.57, 198.20, 2.11, 1.4, 6.96, suppf,
2022-03-04,-464.75, -7.19, 204.35, 2.12, 1.41, 7.01, suppf,
2022-03-05,-465.62, -5.81, 196.23, 2.11, 1.4, 6.96, suppf,
2022-03-06,-465.04, -6.27, 196.25, 2.12, 1.41, 6.98, suppf,
2022-03-07,-465.66, -8.21, 185.56, 2.12, 1.41, 6.98, suppf,
2022-03-08,-465.69, -6.37, 186.33, 2.1, 1.4, 6.91, suppf,
2022-03-09,-466.96, -5.35, 196.92, 2.12, 1.41, 6.99, suppf,
2022-03-10,-465.52, -7.36, 196.31, 2.15, 1.44, 7.18, suppf,
2022-03-11,-465.70, -7.12, 199.49, 2.15, 1.43, 7.15, suppf,
2022-03-12,-464.28, -7.89, 198.64, 2.11, 1.4, 6.95, suppf,
2022-03-13,-464.97, -7.77, 200.24, 2.1, 1.4, 6.94, suppf,
2022-03-14,-464.25, -9.18, 204.78, 2.1, 1.4, 6.93, suppf,
2022-03-15,-463.92, -8.75, 206.74, 2.12, 1.41, 7, suppf,
2022-03-16,-465.22, -6.80, 200.15, 2.13, 1.41, 7.01, suppf,
2022-03-17,-465.69, -8.25, 205.27, 2.15, 1.43, 7.19, suppf,
2022-03-18,-464.38, -5.99, 204.53, 2.15, 1.43, 7.16, suppf,
2022-03-19,-466.36, -5.92, 207.72, 2.1, 1.4, 6.92, suppf,
2022-03-20,-465.26, -7.21, 199.05, 2.11, 1.41, 6.97, suppf,
2022-03-21,-464.20, -7.07, 198.18, 2.12, 1.41, 7.01, suppf,
2022-03-22,-466.75, -7.82, 196.35, 2.12, 1.41, 6.99, suppf,
2022-03-23,-465.30, -7.60, 196.83, 2.11, 1.4, 6.95, suppf,
2022-03-24,-464.16, -8.24, 196.93, 2.16, 1.43, 7.05, suppf,
2022-03-25,-463.43, -6.49, 197.27, 2.15, 1.44, 7.04, suppf,
2022-03-26,-463.23, -8.21, 195.92, 2.11, 1.41, 6.98, suppf,
2022-03-27,-468.18, -6.95, 197.27, 2.13, 1.41, 7.01, suppf,
2022-03-28,-467.78, -5.49, 198.35, 2.2, 1.45, 7.08, suppf,
2022-03-29,-464.86, -7.72, 195.09, 2.11, 1.4, 6.93, suppf,
2022-03-30,-469.46, -6.79, 190.23, 2.11, 1.4, 6.94, suppf,
2022-03-31,-467.89, -6.36, 194.65, 2.11, 1.41, 6.94, suppf,
2022-04-01,-466.43, -6.27, 197.37, 2.11, 1.41, 6.95, suppf,
2022-04-02,-466.38, -7.75, 204.29, 2.12, 1.41, 6.97, suppf,
2022-04-03,-467.09, -7.88, 199.30, 2.12, 1.4, 6.96, suppf,
2022-04-04,-466.07, -7.87, 200.07, 2.11, 1.41, 6.95, suppf,
2022-04-05,-467.88, -7.01, 195.82, 2.09, 1.4, 6.9, suppf,
2022-04-06,-467.44, -6.99, 190.44, 2.11, 1.41, 6.96, suppf,
2022-04-07,-466.34, -7.07, 194.06, 2.11, 1.41, 6.96, suppf,
2022-04-08,-465.86, -7.05, 193.11, 2.17, 1.43, 7.22, suppf,
2022-04-09,-464.69, -5.74, 190.60, 2.12, 1.41, 6.98, suppf,
2022-04-10,-467.57, -4.97, 194.31, 2.1, 1.41, 6.94, suppf,
2022-04-11,-466.18, -7.63, 189.45, 2.18, 1.44, 7.15, suppf,
2022-04-12,-466.32, -5.04, 187.18, 2.11, 1.41, 6.97, suppf,
2022-04-13,-465.20, -7.14, 187.05, 2.12, 1.41, 6.95, suppf,
2022-04-14,-468.80, -4.54, 190.36, 2.11, 1.4, 6.93, suppf,
2022-04-15,-467.45, -5.19, 191.92, 2.16, 1.43, 7.21, suppf,
2022-04-16,-468.15, -7.36, 193.22, 2.14, 1.42, 7.13, suppf,
2022-04-17,-467.18, -8.23, 191.29, 2.1, 1.4, 6.92, suppf,
2022-04-18,-469.62, -6.80, 192.33, 2.13, 1.4, 6.96, suppf,
2022-04-19,-468.56, -7.48, 194.08, 2.12, 1.4, 6.96, suppf,
2022-04-20,-467.02, -6.19, 194.52, 2.12, 1.41, 6.96, suppf,
2022-04-21,-468.57, -5.34, 197.24, 2.15, 1.43, 7.06, suppf,
2022-04-22,-468.47, -7.51, 199.49, 2.12, 1.43, 7.03, suppf,
2022-04-23,-468.04, -7.75, 199.66, 2.11, 1.4, 6.94, suppf,
2022-04-24,-469.52, -7.52, 192.11, 2.12, 1.4, 6.95, suppf,
2022-04-25,-466.74, -6.67, 194.20, 2.12, 1.4, 6.95, suppf,
2022-04-26,-467.08, -8.05, 193.68, 2.12, 1.41, 6.97, suppf,
2022-04-27,-468.09, -8.05, 198.15, 2.19, 1.45, 7.33, suppf,
2022-04-28,-466.21, -6.82, 187.57, 2.2, 1.46, 7.39, suppf,
2022-04-29,-469.13, -5.96, 189.23, 2.13, 1.4, 6.97, suppf,
2022-04-30,-468.33, -6.50, 192.78, 2.12, 1.4, 6.94, suppf,
2022-05-01,-469.32, -6.22, 192.45, 2.12, 1.4, 6.96, suppf,
2022-05-02,-469.81, -5.90, 195.29, 2.15, 1.44, 7.12, suppf,
2022-05-03,-469.36, -6.61, 199.36, 2.2, 1.46, 7.25, suppf,
2022-05-04,-467.49, -7.23, 201.28, 2.22, 1.47, 7.3, suppf,
2022-05-05,-468.30, -6.64, 194.30, 2.11, 1.4, 6.92, suppf,
2022-05-06,-467.75, -6.60, 197.73, 2.11, 1.4, 6.91, suppf,
2022-05-07,-468.53, -6.82, 195.02, 2.12, 1.4, 6.95, suppf,
2022-05-08,-467.20, -6.29, 197.45, 2.1, 1.4, 6.91, suppf,
2022-05-09,-469.33, -6.66, 195.50, 2.13, 1.41, 7.03, suppf,
2022-05-10,-468.35, -7.18, 194.60, 2.12, 1.4, 6.93, suppf,
2022-05-11,-468.47, -6.68, 198.76, 2.11, 1.4, 6.94, suppf,
2022-05-12,-468.94, -7.88, 196.47, 2.14, 1.41, 7.03, suppf,
2022-05-13,-470.11, -6.29, 203.51, 2.13, 1.41, 7.02, suppf,
2022-05-14,-469.78, -6.14, 197.15, 2.11, 1.4, 6.94, suppf,
2022-05-15,-470.97, -6.91, 193.40, 2.11, 1.41, 6.94, suppf,
2022-05-16,-469.66, -7.10, 198.12, 2.11, 1.4, 6.92, suppf,
2022-05-17,-469.69, -5.45, 197.61, 2.12, 1.41, 6.94, suppf,
2022-05-18,-470.77, -5.31, 186.98, 2.12, 1.4, 6.94, suppf,
2022-05-19,-470.63, -5.31, 192.91, 2.19, 1.43, 7.08, suppf,
2022-05-20,-470.97, -4.69, 183.37, 2.19, 1.44, 7.09, suppf,
2022-05-21,-470.64, -6.38, 195.18, 2.12, 1.4, 6.95, suppf,
2022-05-22,-471.70, -5.89, 192.60, 2.12, 1.4, 6.95, suppf,
2022-05-23,-469.95, -6.08, 191.92, 2.12, 1.41, 6.97, suppf,
2022-05-24,-470.03, -7.12, 192.09, 2.12, 1.4, 6.98, suppf,
2022-05-25,-470.19, -7.03, 196.04, 2.1, 1.4, 6.89, suppf,
2022-05-26,-472.11, -6.77, 194.68, 2.1, 1.4, 6.98, suppf,
2022-05-27,-472.03, -6.67, 198.67, 2.12, 1.4, 7.02, suppf,
2022-05-28,-471.26, -5.40, 196.52, 2.09, 1.38, 6.8, suppf,
2022-05-29,-471.94, -5.28, 193.42, 2.1, 1.38, 6.84, suppf,
2022-05-30,-473.48, -5.59, 192.01, 2.16, 1.41, 6.9, suppf,
2022-05-31,-471.31, -6.47, 190.83, 2.15, 1.41, 6.89, suppf,
2022-06-01,-473.16, -6.66, 192.00, 2.1, 1.38, 6.82, suppf,
2022-06-02,-470.96, -5.29, 192.64, 2.12, 1.42, 7.03, suppf,
2022-06-03,-471.85, -6.27, 194.37, 2.12, 1.43, 7.05, suppf,
2022-06-04,-470.26, -7.69, 194.29, 2.09, 1.38, 6.82, suppf,
2022-06-05,-469.81, -6.18, 193.29, 2.1, 1.39, 6.83, suppf,
2022-06-06,-470.56, -6.39, 193.10, 2.09, 1.38, 6.81, suppf,
2022-06-07,-470.23, -6.28, 195.03, 2.14, 1.42, 6.92, suppf,
2022-06-08,-470.80, -5.72, 194.80, 2.14, 1.42, 6.95, suppf,
2022-06-09,-470.31, -5.88, 197.86, 2.1, 1.39, 6.84, suppf,
2022-06-10,-469.91, -6.91, 197.17, 2.11, 1.39, 6.84, suppf,
2022-06-11,-470.19, -6.35, 192.84, 2.11, 1.39, 6.84, suppf,
2022-06-12,-471.36, -6.02, 194.97, 2.18, 1.42, 6.92, suppf,
2022-06-13,-469.48, -6.81, 196.20, 2.1, 1.39, 6.82, suppf,
2022-06-14,-469.92, -5.23, 195.25, 2.1, 1.39, 6.81, suppf,
2022-06-15,-471.20, -4.78, 193.90, 2.1, 1.38, 6.8, suppf,
2022-06-16,-470.65, -6.12, 191.08, 2.1, 1.38, 6.79, suppf,
2022-06-17,-473.00, -7.98, 198.68, 2.12, 1.4, 6.91, suppf,
2022-06-18,-470.34, -6.00, 193.73, 2.11, 1.39, 6.86, suppf,
2022-06-19,-470.87, -6.56, 197.08, 2.1, 1.39, 6.83, suppf,
2022-06-20,-469.94, -6.99, 195.31, 2.09, 1.38, 6.79, suppf,
2022-06-21,-470.91, -6.30, 190.20, 2.1, 1.39, 6.8, suppf,
2022-06-22,-470.94, -5.56, 191.93, 2.1, 1.38, 6.79, suppf,
2022-06-23,-470.38, -6.41, 191.85, 2.1, 1.39, 6.83, suppf,
2022-06-24,-470.61, -7.04, 191.60, 2.13, 1.42, 7.11, suppf,
2022-06-25,-471.24, -6.35, 197.82, 2.11, 1.39, 6.84, suppf,
2022-06-26,-477.27, -7.37, 183.43, 2.12, 1.4, 6.89, suppf,
2022-06-27,-470.23, -6.82, 193.83, 2.1, 1.38, 6.78, suppf,
2022-06-28,-470.69, -8.06, 194.72, 2.1, 1.39, 6.82, suppf,
2022-06-29,-469.89, -7.92, 195.34, 2.11, 1.39, 6.85, suppf,
2022-06-30,-472.77, -5.26, 198.57, 2.22, 1.47, 7.28, suppf,
2022-07-01,-469.94, -5.41, 193.62, 2.13, 1.42, 6.99, suppf,
2022-07-02,-471.48, -6.41, 200.55, 2.09, 1.38, 6.77, suppf,
2022-07-03,-473.88, -5.51, 195.38, 2.12, 1.4, 6.85, suppf,
2022-07-04,-470.77, -5.58, 196.13, 2.2, 1.46, 7.17, suppf,
2022-07-05,-471.80, -6.49, 198.59, 2.23, 1.49, 7.32, suppf,
2022-07-06,-472.61, -6.01, 195.60, 2.14, 1.42, 7.07, suppf,
2022-07-07,-472.89, -6.61, 199.14, 2.1, 1.39, 6.8, suppf,
2022-07-08,-471.90, -5.59, 196.13, 2.11, 1.39, 6.81, suppf,
2022-07-09,-471.64, -5.96, 195.62, 2.1, 1.39, 6.83, suppf,
2022-07-10,-471.98, -6.29, 196.64, 2.11, 1.4, 6.85, suppf,
2022-07-11,-471.43, -4.07, 198.73, 2.11, 1.39, 6.83, suppf,
2022-07-12,-471.38, -4.10, 196.96, 2.12, 1.41, 6.91, suppf,
2022-07-13,-469.73, -5.27, 194.96, 2.12, 1.38, 6.81, suppf,
2022-07-14,-472.05, -5.13, 201.53, 2.15, 1.44, 7.07, suppf,
2022-07-15,-470.67, -4.81, 196.34, 2.2, 1.47, 7.26, suppf,
2022-07-16,-471.76, -3.65, 192.42, 2.17, 1.44, 7.16, suppf,
2022-07-17,-469.03, -6.45, 203.81, 2.15, 1.41, 7.02, suppf,
2022-07-18,-474.41, -4.93, 199.57, 2.14, 1.4, 6.94, suppf,
2022-07-19,-471.41, -2.66, 199.06, 2.18, 1.43, 7.13, suppf,
2022-07-20,-474.07, -5.59, 196.64, 2.11, 1.4, 6.85, suppf,
2022-07-21,-473.42, -5.56, 188.69, 2.15, 1.43, 7.09, suppf,
2022-07-22,-472.93, -6.07, 199.69, 2.11, 1.4, 6.85, suppf,
2022-07-23,-472.07, -4.36, 195.15, 2.14, 1.4, 6.95, suppf,
2022-07-24,-472.15, -5.26, 197.78, 2.1, 1.38, 6.83, suppf,
2022-07-25,-468.37, -3.16, 184.38, 2.13, 1.42, 7.01, suppf,
2022-07-26,-472.16, -4.22, 196.79, 2.09, 1.39, 6.8, suppf,
2022-07-27,-469.87, -5.15, 198.92, 2.09, 1.39, 6.8, suppf,
2022-07-28,-471.39, -5.51, 193.43, 2.11, 1.39, 6.88, suppf,
2022-07-29,-471.73, -5.51, 201.05, 2.2, 1.45, 7.23, suppf,
2022-07-30,-470.99, -7.11, 193.00, 2.12, 1.39, 6.87, suppf,
2022-07-31,-472.95, -5.69, 200.79, 2.18, 1.45, 7.16, suppf,
2022-08-01,-471.82, -5.41, 200.24, 2.11, 1.39, 6.86, suppf,
2022-08-02,-472.75, -4.61, 203.97, 2.24, 1.45, 7.08, suppf,
2022-08-03,-474.79, -1.83, 204.55, 2.21, 1.43, 7.1, suppf,
2022-08-04,-469.36, -1.26, 197.51, 2.27, 1.48, 7.32, suppf,
2022-08-05,-472.10, -5.13, 199.95, 2.1, 1.39, 6.85, suppf,
2022-08-06,-472.43, -4.38, 206.14, 2.1, 1.38, 6.82, suppf,
2022-08-07,-471.19, -6.30, 196.72, 2.1, 1.39, 6.83, suppf,
2022-08-08,-471.07, -3.66, 200.74, 2.12, 1.39, 6.91, suppf,
2022-08-09,-473.94, -3.66, 193.77, 2.12, 1.39, 6.91, suppf,
2022-08-10,-473.85, -4.19, 192.66, 2.16, 1.45, 7.22, suppf,
2022-08-11,-472.38, -3.62, 200.12, 2.12, 1.43, 7, suppf,
2022-08-12,-472.39, -7.18, 207.81, 2.21, 1.46, 7.29, suppf,
2022-08-13,-468.86, -4.68, 198.98, 2.12, 1.39, 6.92, suppf,
2022-08-14,-472.17, -4.00, 209.58, 2.11, 1.38, 6.87, suppf,
2022-08-15,-471.62, -5.38, 199.74, 2.1, 1.39, 6.85, suppf,
2022-08-16,-473.60, -5.03, 199.69, 2.09, 1.39, 6.86, suppf,
2022-08-17,-472.52, -4.30, 202.30, 2.1, 1.39, 6.86, suppf,
2022-08-18,-472.13, -4.94, 196.06, 2.09, 1.38, 6.84, suppf,
2022-08-19,-472.38, -6.71, 207.93, 2.18, 1.42, 7.15, suppf,
2022-08-20,-474.24, -5.63, 202.75, 2.1, 1.39, 6.85, suppf,
2022-08-21,-473.01, -4.85, 199.70, 2.09, 1.38, 6.83, suppf,
2022-08-22,-473.25, -5.05, 198.77, 2.09, 1.39, 6.84, suppf,
2022-08-23,-472.68, -4.79, 200.94, 2.2, 1.47, 7.31, suppf,
2022-08-24,-471.87, -5.00, 197.28, 2.21, 1.47, 7.3, suppf,
2022-08-25,-472.21, -4.38, 201.92, 2.18, 1.44, 7.05, suppf,
2022-08-26,-471.93, -3.78, 202.69, 2.22, 1.44, 7.14, suppf,
2022-08-27,-470.99, -4.20, 207.54, 2.17, 1.41, 6.95, suppf,
2022-08-28,-474.77, -4.81, 205.36, 2.15, 1.4, 6.88, suppf,
2022-08-29,-472.45, -3.77, 198.68, 2.12, 1.38, 6.86, suppf,
2022-08-30,-472.81, -4.74, 209.64, 2.13, 1.41, 6.99, suppf,
2022-08-31,-473.72, -2.03, 203.71, 2.13, 1.4, 6.98, suppf,
2022-09-01,-473.63, -3.01, 205.60, 2.1, 1.38, 6.85, suppf,
2022-09-02,-474.08, -5.51, 199.28, 2.1, 1.38, 6.85, suppf,
2022-09-03,-473.19, -5.44, 199.75, 2.1, 1.38, 6.86, suppf,
2022-09-04,-473.91, -4.30, 196.57, 2.09, 1.38, 6.85, suppf,
2022-09-05,-473.36, -5.64, 195.73, 2.1, 1.38, 6.87, suppf,
2022-09-06,-473.46, -5.80, 195.40, 2.09, 1.38, 6.85, suppf,
2022-09-07,-473.03, -3.99, 190.27, 2.09, 1.38, 6.85, suppf,
2022-09-08,-473.00, -2.04, 197.18, 2.18, 1.44, 7.01, suppf,
2022-09-09,-473.08, -2.74, 198.38, 2.14, 1.41, 6.96, suppf,
2022-09-10,-473.27, -3.57, 197.46, 2.14, 1.41, 6.95, suppf,
2022-09-11,-473.23, -1.85, 198.25, 2.14, 1.43, 7.03, suppf,
2022-09-12,-472.24, -3.08, 195.53, 2.12, 1.41, 6.93, suppf,
2022-09-13,-473.84, -2.70, 204.03, 2.13, 1.4, 6.93, suppf,
2022-09-14,-472.08, -6.15, 192.00, 2.17, 1.44, 7.22, suppf,
2022-09-15,-472.65, -2.73, 195.23, 2.17, 1.44, 7.22, suppf,
2022-09-16,-472.75, -3.35, 199.88, 2.25, 1.48, 7.37, suppf,
2022-09-17,-472.89, -4.60, 201.06, 2.1, 1.38, 6.87, suppf,
2022-09-18,-473.10, -2.18, 193.61, 2.12, 1.4, 7, suppf,
2022-09-19,-473.10, -4.81, 197.11, 2.11, 1.38, 6.9, suppf,
2022-09-20,-472.89, -5.75, 193.02, 2.09, 1.38, 6.84, suppf,
2022-09-21,-472.33, -4.60, 199.31, 2.1, 1.38, 6.86, suppf,
2022-09-22,-473.68, -4.32, 201.99, 2.15, 1.42, 7.12, suppf,
2022-09-23,-472.52, -4.31, 208.53, 2.13, 1.42, 7.03, suppf,
2022-09-24,-473.49, -4.72, 197.53, 2.1, 1.39, 6.88, suppf,
2022-09-25,-474.74, -4.82, 199.54, 2.08, 1.38, 6.79, suppf,
2022-09-26,-474.48, -4.77, 199.95, 2.09, 1.39, 6.84, suppf,
2022-09-27,-476.72, -4.68, 202.49, 2.1, 1.38, 6.86, suppf,
2022-09-28,-475.93, -5.61, 196.71, 2.15, 1.41, 6.91, suppf,
2022-09-29,-473.92, -4.34, 202.78, 2.17, 1.43, 7.01, suppf,
2022-09-30,-472.84, -4.15, 199.87, 2.12, 1.41, 6.98, suppf,
2022-10-01,-474.81, -4.65, 193.50, 2.1, 1.39, 6.87, suppf,
2022-10-02,-473.87, -3.36, 196.48, 2.09, 1.39, 6.85, suppf,
2022-10-03,-472.86, -3.33, 199.10, 2.12, 1.4, 6.94, suppf,
2022-10-04,-473.05, -5.62, 194.66, 2.09, 1.38, 6.85, suppf,
2022-10-05,-474.55, -4.90, 200.02, 2.08, 1.37, 6.81, suppf,
2022-10-06,-474.75, -6.09, 197.19, 2.12, 1.42, 7.08, suppf,
2022-10-07,-473.00, -5.57, 203.89, 2.13, 1.43, 7.1, suppf,
2022-10-08,-474.71, -3.34, 199.65, 2.12, 1.41, 6.95, suppf,
2022-10-09,-472.66, -5.83, 205.76, 2.11, 1.39, 6.88, suppf,
2022-10-10,-472.54, -5.09, 207.43, 2.1, 1.38, 6.86, suppf,
2022-10-11,-472.19, -4.36, 202.40, 2.11, 1.4, 7.01, suppf,
2022-10-12,-472.85, -3.66, 198.31, 2.13, 1.43, 7.25, suppf,
2022-10-13,-474.36, -3.53, 191.89, 2.14, 1.44, 7.21, suppf,
2022-10-14,-477.57, -2.67, 195.93, 2.11, 1.4, 7.06, suppf,
2022-10-15,-475.82, -3.56, 197.49, 2.09, 1.38, 6.81, suppf,
2022-10-16,-475.47, -3.61, 195.51, 2.08, 1.38, 6.8, suppf,
2022-10-17,-474.42, -4.34, 201.37, 2.09, 1.38, 6.8, suppf,
2022-10-18,-473.00, -5.65, 201.29, 2.18, 1.45, 7.23, suppf,
2022-10-19,-471.68, -5.54, 201.45, 2.23, 1.47, 7.56, suppf,
2022-10-20,-473.34, -4.28, 202.66, 2.18, 1.41, 7.04, suppf,
2022-10-21,-473.43, -4.47, 200.94, 2.13, 1.39, 6.9, suppf,
2022-10-22,-475.20, -3.76, 203.94, 2.09, 1.38, 6.83, suppf,
2022-10-23,-473.75, -4.25, 203.21, 2.07, 1.38, 6.78, suppf,
2022-10-24,-473.90, -4.30, 199.80, 2.09, 1.39, 6.88, suppf,
2022-10-25,-475.05, -4.21, 192.14, 2.13, 1.4, 7.03, suppf,
2022-10-26,-473.96, -6.41, 200.75, 2.18, 1.44, 7.17, suppf,
2022-10-27,-473.72, -5.81, 206.76, 2.16, 1.43, 7.07, suppf,
2022-10-28,-472.14, -5.55, 203.30, 2.13, 1.41, 6.93, suppf,
2022-10-29,-473.51, -4.72, 205.18, 2.09, 1.4, 6.86, suppf,
2022-10-30,-473.18, -6.02, 200.74, 2.08, 1.38, 6.78, suppf,
2022-10-31,-473.10, -5.78, 206.04, 2.09, 1.39, 6.83, suppf,
2022-11-01,-474.54, -4.80, 198.06, 2.11, 1.4, 6.92, suppf,
2022-11-02,-471.39, -6.86, 200.79, 2.13, 1.41, 7.1, suppf,
2022-11-03,-472.46, -4.47, 201.19, 2.11, 1.42, 7.18, suppf,
2022-11-04,-472.08, -6.50, 202.62, 2.1, 1.4, 6.92, suppf,
2022-11-05,-474.33, -5.31, 197.05, 2.07, 1.38, 6.78, suppf,
2022-11-06,-472.47, -6.03, 196.40, 2.09, 1.39, 6.86, suppf,
2022-11-07,-472.33, -6.08, 193.12, 2.14, 1.43, 7.09, suppf,
2022-11-08,-474.90, -5.48, 196.53, 2.09, 1.4, 6.87, suppf,
2022-11-09,-473.00, -7.01, 194.45, 2.07, 1.39, 6.79, suppf,
2022-11-10,-472.99, -6.16, 192.61, 2.12, 1.4, 6.88, suppf,
2022-11-11,-476.05, -4.29, 198.58, 2.09, 1.4, 6.85, suppf,
2022-11-12,-472.35, -4.63, 198.92, 2.09, 1.38, 6.81, suppf,
2022-11-13,-472.01, -3.75, 197.65, 2.08, 1.39, 6.8, suppf,
2022-11-14,-472.27, -6.65, 190.98, 2.08, 1.4, 6.85, suppf,
2022-11-15,-473.48, -6.72, 186.45, 2.1, 1.41, 6.85, suppf,
2022-11-16,-473.95, -6.85, 183.01, 2.09, 1.39, 6.84, suppf,
2022-11-17,-473.48, -6.54, 187.21, 2.08, 1.38, 6.82, suppf,
2022-11-18,-477.07, -5.71, 187.63, 2.08, 1.39, 6.82, suppf,
2022-11-19,-473.58, -7.23, 190.91, 2.06, 1.38, 6.74, suppf,
2022-11-20,-472.73, -8.48, 190.92, 2.07, 1.38, 6.79, suppf,
2022-11-21,-474.00, -7.15, 192.43, 2.07, 1.38, 6.77, suppf,
2022-11-22,-472.48, -6.61, 196.82, 2.08, 1.38, 6.8, suppf,
2022-11-23,-472.43, -9.15, 194.90, 2.07, 1.38, 6.75, suppf,
