PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, AC13
Station name, ChirikofIsAK2008
Begin Date, 2008-09-17
End Date, 2022-12-21
Release Date, 2023-06-22
Source file, AC13.cwu.nam14.pos
Offset from source file, 162.49 mm North, -84.42 mm East, -56.62 mm Vertical
Reference position, 55.8218976390 North Latitude, -155.6224013975 East Longitude, 222.77374 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2013-11-03,166.46, -87.34, -58.09, 2.28, 1.59, 7.27, repro,
2013-11-04,165.00, -86.78, -55.42, 2.32, 1.62, 7.42, repro,
2013-11-05,164.96, -84.85, -50.00, 2.25, 1.6, 7.26, repro,
2013-11-06,167.67, -86.98, -52.99, 2.18, 1.51, 6.93, repro,
2013-11-07,165.86, -87.58, -54.36, 2.18, 1.5, 6.88, repro,
2013-11-08,167.25, -85.99, -49.43, 2.19, 1.51, 6.9, repro,
2013-11-09,168.10, -87.63, -50.06, 2.21, 1.53, 7.03, repro,
2013-11-10,168.08, -87.82, -53.62, 2.21, 1.54, 7.06, repro,
2013-11-11,167.89, -87.58, -52.76, 2.19, 1.52, 7, repro,
2013-11-12,168.15, -88.09, -53.99, 2.18, 1.51, 6.93, repro,
2013-11-13,167.89, -88.79, -58.23, 2.2, 1.52, 7, repro,
2013-11-14,168.83, -87.05, -58.45, 2.2, 1.53, 7.03, repro,
2013-11-15,168.13, -85.42, -55.47, 2.21, 1.54, 7.09, repro,
2013-11-16,169.86, -86.11, -48.50, 2.21, 1.53, 7.06, repro,
2013-11-17,168.38, -88.89, -54.31, 2.19, 1.51, 6.94, repro,
2013-11-18,168.69, -87.88, -59.69, 2.22, 1.53, 7.07, repro,
2013-11-19,169.71, -88.51, -56.79, 2.27, 1.56, 7.31, repro,
2013-11-20,168.86, -88.27, -47.75, 2.19, 1.53, 7, repro,
2013-11-21,169.53, -88.12, -55.47, 2.21, 1.53, 7.06, repro,
2013-11-22,167.08, -88.11, -52.99, 2.19, 1.52, 6.98, repro,
2013-11-23,167.39, -88.67, -50.88, 2.23, 1.55, 7.2, repro,
2013-11-24,168.67, -87.83, -55.96, 2.2, 1.52, 7.01, repro,
2013-11-25,169.61, -88.90, -55.63, 2.24, 1.52, 7.06, repro,
2013-11-26,170.58, -89.60, -56.86, 2.24, 1.53, 7.06, repro,
2013-11-27,170.28, -90.27, -55.01, 2.18, 1.51, 6.97, repro,
2013-11-28,169.96, -89.31, -53.19, 2.3, 1.6, 7.22, repro,
2013-11-29,169.44, -90.15, -49.55, 2.26, 1.55, 7.13, repro,
2013-11-30,169.60, -90.04, -55.02, 2.25, 1.53, 7.07, repro,
2013-12-01,169.58, -90.00, -54.05, 2.24, 1.54, 7.1, repro,
2013-12-03,173.87, -90.24, -70.68, 2.36, 1.65, 7.38, repro,
2013-12-04,167.63, -88.50, -68.43, 2.34, 1.65, 7.65, repro,
2013-12-05,169.68, -89.69, -60.80, 2.3, 1.6, 7.56, repro,
2013-12-06,169.24, -89.39, -59.60, 2.3, 1.61, 7.23, repro,
2013-12-07,169.03, -91.12, -54.35, 2.22, 1.54, 7.04, repro,
2013-12-08,171.40, -87.29, -59.47, 2.23, 1.53, 7.04, repro,
2013-12-09,171.08, -89.90, -55.23, 2.2, 1.52, 7.02, repro,
2013-12-10,170.63, -90.63, -56.87, 2.2, 1.51, 7.02, repro,
2013-12-11,171.43, -91.17, -51.64, 2.22, 1.51, 7.02, repro,
2013-12-12,168.65, -89.31, -47.78, 2.29, 1.56, 7.18, repro,
2013-12-13,168.45, -90.00, -46.57, 2.24, 1.54, 7.1, repro,
2013-12-14,169.39, -90.48, -46.69, 2.26, 1.54, 7.15, repro,
2013-12-15,167.70, -87.87, -43.84, 2.2, 1.52, 7.04, repro,
2013-12-16,170.12, -89.60, -45.79, 2.25, 1.54, 7.15, repro,
2013-12-17,170.81, -89.73, -48.51, 2.2, 1.52, 6.99, repro,
2013-12-18,170.76, -90.84, -49.53, 2.24, 1.57, 7.13, repro,
2013-12-19,170.63, -87.94, -57.23, 2.19, 1.53, 7.02, repro,
2013-12-20,168.47, -90.73, -47.10, 2.22, 1.52, 7.07, repro,
2013-12-21,170.39, -90.30, -46.61, 2.2, 1.52, 7.03, repro,
2013-12-22,168.49, -90.32, -46.41, 2.2, 1.51, 6.94, repro,
2013-12-23,171.00, -91.05, -49.59, 2.19, 1.53, 7, repro,
2013-12-24,171.93, -90.78, -51.21, 2.19, 1.53, 7.04, repro,
2013-12-25,170.40, -89.91, -50.49, 2.22, 1.53, 7.11, repro,
2013-12-26,170.33, -90.62, -48.41, 2.26, 1.55, 7.15, repro,
2013-12-27,169.84, -90.86, -59.21, 2.19, 1.52, 6.99, repro,
2013-12-28,170.89, -91.38, -59.77, 2.24, 1.54, 7.12, repro,
2013-12-29,172.73, -91.95, -58.05, 2.21, 1.54, 7.11, repro,
2013-12-30,172.71, -90.53, -56.49, 2.23, 1.53, 7.12, repro,
2013-12-31,171.01, -90.26, -50.63, 2.24, 1.54, 7.14, repro,
2014-01-01,170.07, -90.45, -51.06, 2.31, 1.58, 7.28, repro,
2014-01-02,170.82, -91.37, -50.30, 2.37, 1.62, 7.41, repro,
2014-01-03,172.60, -91.08, -56.49, 2.2, 1.52, 7.02, repro,
2014-01-04,170.84, -89.85, -52.23, 2.22, 1.53, 7.09, repro,
2014-01-05,170.81, -90.38, -56.80, 2.28, 1.54, 7.2, repro,
2014-01-06,169.68, -91.96, -55.04, 2.28, 1.56, 7.24, repro,
2014-01-07,173.67, -91.46, -56.44, 2.29, 1.55, 7.19, repro,
2014-01-08,172.32, -91.02, -56.15, 2.24, 1.54, 7.13, repro,
2014-01-09,171.73, -89.34, -49.35, 2.29, 1.56, 7.25, repro,
2014-01-10,171.96, -89.85, -49.79, 2.29, 1.56, 7.25, repro,
2014-01-11,172.70, -90.42, -51.33, 2.24, 1.53, 7.12, repro,
2014-01-12,172.79, -88.69, -47.61, 2.24, 1.53, 7.14, repro,
2014-01-13,171.83, -91.32, -50.92, 2.2, 1.52, 7.03, repro,
2014-01-14,172.91, -90.36, -52.33, 2.2, 1.53, 7.05, repro,
2014-01-15,175.01, -91.38, -56.45, 2.18, 1.52, 6.97, repro,
2014-01-16,173.21, -92.71, -57.34, 2.26, 1.54, 7.09, repro,
2014-01-17,173.92, -91.64, -57.22, 2.25, 1.56, 7.15, repro,
2014-01-18,172.58, -90.72, -58.76, 2.18, 1.52, 6.97, repro,
2014-01-19,173.76, -91.56, -58.17, 2.19, 1.52, 6.98, repro,
2014-01-20,174.08, -91.99, -56.74, 2.19, 1.52, 6.97, repro,
2014-01-21,173.03, -91.41, -60.97, 2.18, 1.51, 6.93, repro,
2014-01-22,173.16, -92.45, -63.86, 2.19, 1.52, 7.02, repro,
2014-01-23,174.43, -91.57, -55.62, 2.18, 1.51, 6.96, repro,
2014-01-24,172.46, -92.08, -56.98, 2.21, 1.55, 7.19, repro,
2014-01-25,173.65, -93.37, -60.39, 2.21, 1.55, 7.17, repro,
2014-01-26,174.65, -93.65, -57.76, 2.23, 1.53, 7.04, repro,
2014-01-27,174.33, -93.35, -59.77, 2.19, 1.52, 7, repro,
2014-01-28,174.71, -93.58, -59.53, 2.19, 1.51, 6.99, repro,
2014-01-29,174.10, -92.10, -59.91, 2.19, 1.52, 7, repro,
2014-01-30,171.76, -89.51, -57.65, 2.18, 1.51, 6.91, repro,
2014-01-31,173.61, -91.07, -61.47, 2.19, 1.51, 6.94, repro,
2014-02-01,174.70, -91.38, -57.61, 2.24, 1.54, 7.06, repro,
2014-02-02,173.82, -92.66, -56.10, 2.27, 1.57, 7.23, repro,
2014-02-03,174.25, -92.19, -61.06, 2.48, 1.77, 8.16, repro,
2014-02-04,174.41, -92.13, -70.66, 2.19, 1.51, 6.97, repro,
2014-02-05,176.51, -90.72, -65.52, 2.21, 1.53, 7.09, repro,
2014-02-06,177.07, -92.08, -67.51, 2.18, 1.51, 6.96, repro,
2014-02-07,175.55, -91.46, -53.93, 2.25, 1.57, 7.26, repro,
2014-02-08,175.98, -92.12, -57.11, 2.21, 1.51, 7, repro,
2014-02-09,175.00, -93.24, -60.46, 2.2, 1.52, 7.02, repro,
2014-02-10,176.07, -93.12, -56.59, 2.25, 1.55, 7.13, repro,
2014-02-11,175.87, -92.93, -48.77, 2.18, 1.52, 6.96, repro,
2014-02-12,173.56, -91.61, -48.99, 2.18, 1.52, 7, repro,
2014-02-13,175.39, -92.21, -48.10, 2.21, 1.51, 6.99, repro,
2014-02-14,174.09, -92.86, -47.31, 2.23, 1.56, 7.11, repro,
2014-02-15,173.52, -92.78, -47.73, 2.19, 1.53, 7.01, repro,
2014-02-16,174.60, -93.32, -44.00, 2.18, 1.5, 6.9, repro,
2014-02-17,174.16, -92.62, -48.93, 2.24, 1.56, 7.12, repro,
2014-02-18,174.84, -92.82, -54.55, 2.31, 1.57, 7.19, repro,
2014-02-19,176.62, -92.87, -54.96, 2.28, 1.57, 7.21, repro,
2014-02-20,177.77, -92.76, -60.77, 2.21, 1.52, 7.04, repro,
2014-02-21,177.51, -92.54, -64.08, 2.2, 1.51, 6.97, repro,
2014-02-22,177.29, -95.29, -61.68, 2.22, 1.53, 7.05, repro,
2014-02-23,178.12, -95.13, -65.72, 2.3, 1.56, 7.27, repro,
2014-02-24,176.81, -93.93, -59.18, 2.24, 1.53, 7.08, repro,
2014-02-25,177.18, -94.23, -55.98, 2.3, 1.57, 7.25, repro,
2014-02-26,177.76, -93.73, -51.08, 2.23, 1.54, 7.17, repro,
2014-02-27,176.03, -93.32, -58.16, 2.24, 1.54, 7.21, repro,
2014-02-28,177.71, -91.56, -61.84, 2.36, 1.58, 7.44, repro,
2014-03-01,177.47, -93.06, -61.41, 2.32, 1.55, 7.25, repro,
2014-03-02,176.88, -94.07, -65.97, 2.25, 1.53, 7.11, repro,
2014-03-03,177.40, -93.26, -59.50, 2.35, 1.61, 7.4, repro,
2014-03-04,178.54, -92.84, -62.62, 2.28, 1.56, 7.21, repro,
2014-03-05,177.76, -92.06, -63.31, 2.29, 1.57, 7.2, repro,
2014-03-06,178.01, -92.69, -60.80, 2.24, 1.53, 7.11, repro,
2014-03-07,177.12, -92.63, -55.85, 2.41, 1.64, 7.44, repro,
2014-03-08,177.72, -93.02, -59.23, 2.35, 1.56, 7.28, repro,
2014-03-09,178.03, -92.50, -55.16, 2.21, 1.52, 7.01, repro,
2014-03-10,178.18, -92.55, -58.56, 2.22, 1.52, 7, repro,
2014-03-11,177.15, -93.79, -59.57, 2.23, 1.52, 7.03, repro,
2014-03-12,177.80, -93.13, -55.73, 2.24, 1.53, 7.04, repro,
2014-03-13,177.18, -92.84, -60.68, 2.25, 1.52, 7.07, repro,
2014-03-14,175.50, -93.14, -55.62, 2.24, 1.53, 7.08, repro,
2014-03-15,178.00, -93.97, -59.58, 2.26, 1.55, 7.2, repro,
2014-03-16,178.34, -93.78, -67.65, 2.23, 1.52, 7.02, repro,
2014-03-17,178.41, -91.64, -60.78, 2.23, 1.52, 7.03, repro,
2014-03-18,178.55, -92.81, -66.47, 2.24, 1.53, 7.06, repro,
2014-03-19,179.73, -94.18, -64.90, 2.3, 1.57, 7.24, repro,
2014-03-20,179.10, -94.16, -66.97, 2.28, 1.56, 7.21, repro,
2014-03-21,179.39, -94.49, -66.42, 2.24, 1.52, 7.01, repro,
2014-03-22,180.03, -94.90, -68.73, 2.24, 1.52, 7.01, repro,
2014-03-23,180.11, -94.81, -72.44, 2.24, 1.52, 7.02, repro,
2014-03-24,180.74, -95.22, -66.68, 2.24, 1.53, 7.05, repro,
2014-03-25,180.10, -94.17, -60.99, 2.24, 1.53, 7.07, repro,
2014-03-26,180.42, -94.11, -57.96, 2.22, 1.52, 7.03, repro,
2014-03-27,180.77, -93.64, -64.39, 2.22, 1.51, 7, repro,
2014-03-28,180.03, -93.36, -63.78, 2.24, 1.52, 7.06, repro,
2014-03-29,182.42, -94.84, -66.44, 2.3, 1.58, 7.26, repro,
2014-03-30,181.20, -94.55, -71.59, 2.24, 1.52, 7.01, repro,
2014-03-31,181.72, -94.14, -68.70, 2.22, 1.52, 7.02, repro,
2014-04-01,180.55, -94.07, -72.63, 2.3, 1.59, 7.33, repro,
2014-04-02,181.67, -94.92, -66.09, 2.24, 1.51, 7.05, repro,
2014-04-03,181.50, -94.94, -61.98, 2.25, 1.52, 7.07, repro,
2014-04-04,181.72, -94.90, -61.15, 2.25, 1.55, 7.14, repro,
2014-04-05,180.37, -95.52, -64.19, 2.22, 1.52, 6.98, repro,
2014-04-06,182.12, -94.37, -62.07, 2.27, 1.58, 7.2, repro,
2014-04-07,182.04, -95.01, -63.92, 2.23, 1.52, 7.04, repro,
2014-04-08,180.53, -94.57, -60.84, 2.25, 1.53, 7.09, repro,
2014-04-09,182.34, -95.03, -61.91, 2.25, 1.54, 7.13, repro,
2014-04-10,182.20, -95.51, -65.36, 2.27, 1.56, 7.3, repro,
2014-04-11,181.00, -95.85, -62.01, 2.24, 1.55, 7.21, repro,
2014-04-12,181.69, -94.87, -69.17, 2.3, 1.54, 7.23, repro,
2014-04-13,183.06, -96.48, -67.48, 2.24, 1.52, 7.04, repro,
2014-04-14,182.33, -95.05, -71.39, 2.24, 1.53, 7.04, repro,
2014-04-15,184.23, -95.58, -65.87, 2.3, 1.58, 7.27, repro,
2014-04-16,183.11, -96.13, -66.63, 2.35, 1.62, 7.38, repro,
2014-04-17,183.49, -95.32, -67.83, 2.22, 1.51, 6.96, repro,
2014-04-18,182.87, -95.13, -61.47, 2.24, 1.52, 7.05, repro,
2014-04-19,181.45, -96.04, -58.24, 2.22, 1.52, 6.99, repro,
2014-04-20,181.74, -95.25, -63.67, 2.24, 1.53, 7.09, repro,
2014-04-21,182.45, -95.20, -64.28, 2.24, 1.52, 7.04, repro,
2014-04-22,182.00, -94.70, -65.98, 2.24, 1.52, 7.03, repro,
2014-04-23,182.30, -94.60, -61.44, 2.22, 1.52, 7.01, repro,
2014-04-24,181.23, -94.98, -56.78, 2.24, 1.53, 7.05, repro,
2014-04-25,180.95, -95.22, -59.38, 2.24, 1.53, 7.02, repro,
2014-04-26,182.96, -94.83, -61.32, 2.25, 1.53, 7.08, repro,
2014-04-27,183.01, -95.93, -57.07, 2.25, 1.52, 7.03, repro,
2014-04-28,183.84, -96.28, -58.99, 2.25, 1.55, 7.13, repro,
2014-04-29,182.60, -95.41, -67.84, 2.26, 1.55, 7.18, repro,
2014-04-30,183.95, -96.06, -69.31, 2.25, 1.55, 7.12, repro,
2014-05-01,183.44, -95.82, -66.23, 2.24, 1.53, 7.05, repro,
2014-05-02,184.51, -95.54, -69.03, 2.25, 1.53, 7.05, repro,
2014-05-03,184.25, -95.59, -64.57, 2.24, 1.52, 7.03, repro,
2014-05-04,185.95, -95.41, -66.03, 2.26, 1.57, 7.13, repro,
2014-05-05,185.09, -96.25, -65.38, 2.21, 1.53, 6.98, repro,
2014-05-06,184.20, -94.89, -64.15, 2.23, 1.53, 7.05, repro,
2014-05-07,185.15, -96.25, -58.97, 2.24, 1.53, 7.07, repro,
2014-05-08,184.12, -95.63, -62.45, 2.27, 1.56, 7.24, repro,
2014-05-09,183.92, -96.14, -62.32, 2.24, 1.55, 7.18, repro,
2014-05-10,183.93, -95.75, -60.49, 2.2, 1.52, 6.97, repro,
2014-05-11,184.96, -95.48, -69.96, 2.21, 1.53, 7.02, repro,
2014-05-12,185.33, -98.01, -66.10, 2.24, 1.53, 7.07, repro,
2014-05-13,184.96, -96.98, -61.01, 2.26, 1.53, 7.09, repro,
2014-05-14,184.28, -96.71, -63.60, 2.25, 1.53, 7.08, repro,
2014-05-15,185.53, -96.73, -69.19, 2.24, 1.53, 7.15, repro,
2014-05-16,185.23, -96.65, -67.79, 2.2, 1.52, 6.98, repro,
2014-05-17,186.17, -97.32, -67.48, 2.23, 1.52, 7.01, repro,
2014-05-18,184.42, -97.48, -63.24, 2.23, 1.53, 7.06, repro,
2014-05-19,183.86, -97.44, -56.25, 2.24, 1.54, 7.17, repro,
2014-05-20,185.10, -97.18, -57.24, 2.24, 1.54, 7.15, repro,
2014-05-21,185.78, -97.35, -61.42, 2.23, 1.53, 7.11, repro,
2014-05-22,185.76, -97.65, -63.84, 2.22, 1.54, 7.14, repro,
2014-05-23,185.69, -97.52, -64.23, 2.23, 1.54, 7.13, repro,
2014-05-24,187.23, -97.32, -67.34, 2.28, 1.55, 7.25, repro,
2014-05-25,185.87, -97.03, -63.21, 2.25, 1.55, 7.18, repro,
2014-05-26,185.59, -97.26, -70.47, 2.23, 1.54, 7.13, repro,
2014-05-27,183.07, -98.63, -66.93, 2.23, 1.54, 7.15, repro,
2014-05-28,184.38, -97.67, -61.64, 2.22, 1.53, 7.12, repro,
2014-05-29,183.18, -98.21, -70.59, 2.27, 1.55, 7.26, repro,
2014-05-30,185.59, -96.85, -60.04, 2.25, 1.56, 7.25, repro,
2014-05-31,183.71, -97.58, -63.73, 2.22, 1.53, 7.05, repro,
2014-06-01,185.48, -97.63, -61.87, 2.22, 1.52, 7, repro,
2014-06-02,186.79, -98.14, -66.47, 2.21, 1.51, 6.97, repro,
2014-06-03,186.46, -98.42, -62.24, 2.23, 1.53, 7.1, repro,
2014-06-04,188.50, -99.09, -66.43, 2.24, 1.53, 7.08, repro,
2014-06-05,186.58, -99.18, -66.45, 2.3, 1.57, 7.24, repro,
2014-06-06,186.98, -97.58, -62.59, 2.31, 1.58, 7.37, repro,
2014-06-07,185.65, -98.25, -67.00, 2.22, 1.52, 7, repro,
2014-06-08,186.57, -98.78, -66.16, 2.23, 1.52, 7.04, repro,
2014-06-09,185.34, -98.58, -55.93, 2.28, 1.56, 7.2, repro,
2014-06-10,186.37, -98.18, -60.23, 2.22, 1.52, 7.02, repro,
2014-06-11,186.50, -97.95, -65.06, 2.22, 1.53, 7.01, repro,
2014-06-12,184.32, -98.61, -62.64, 2.27, 1.57, 7.23, repro,
2014-06-13,186.54, -96.56, -56.75, 2.27, 1.57, 7.19, repro,
2014-06-14,185.33, -96.93, -61.12, 2.22, 1.54, 7.06, repro,
2014-06-15,186.17, -98.06, -56.97, 2.3, 1.6, 7.12, repro,
2014-06-16,186.52, -97.60, -63.73, 2.21, 1.52, 7.02, repro,
2014-06-17,185.68, -97.16, -56.07, 2.21, 1.52, 7.01, repro,
2014-06-18,186.41, -97.44, -69.72, 2.21, 1.52, 7.05, repro,
2014-06-19,186.21, -99.23, -62.27, 2.22, 1.52, 7.06, repro,
2014-06-20,187.88, -98.39, -65.93, 2.22, 1.53, 7.1, repro,
2014-06-21,187.13, -97.54, -69.00, 2.21, 1.52, 7.05, repro,
2014-06-22,186.42, -98.33, -66.61, 2.25, 1.54, 7.17, repro,
2014-06-23,187.63, -98.98, -68.19, 2.21, 1.53, 7.07, repro,
2014-06-24,186.87, -97.90, -67.05, 2.22, 1.51, 7.02, repro,
2014-06-25,190.34, -99.68, -68.57, 2.32, 1.55, 7.22, repro,
2014-06-26,186.32, -99.05, -62.82, 2.26, 1.53, 7.17, repro,
2014-06-27,186.59, -98.12, -58.87, 2.2, 1.52, 7.06, repro,
2014-06-28,186.23, -97.62, -61.15, 2.21, 1.52, 7.03, repro,
2014-06-29,187.94, -98.36, -56.69, 2.17, 1.49, 6.93, repro,
2014-06-30,188.57, -98.69, -65.93, 2.18, 1.49, 6.91, repro,
2014-07-01,187.92, -98.64, -68.15, 2.2, 1.49, 6.98, repro,
2014-07-02,187.79, -98.35, -65.77, 2.16, 1.48, 6.89, repro,
2014-07-03,188.52, -98.07, -68.81, 2.18, 1.5, 7.06, repro,
2014-07-04,187.20, -98.46, -62.45, 2.18, 1.51, 7.07, repro,
2014-07-05,188.46, -98.40, -60.56, 2.18, 1.5, 6.96, repro,
2014-07-06,188.73, -98.94, -66.74, 2.17, 1.5, 6.97, repro,
2014-07-07,186.39, -99.43, -61.00, 2.17, 1.49, 6.96, repro,
2014-07-08,187.85, -98.80, -66.12, 2.16, 1.49, 6.94, repro,
2014-07-09,188.78, -98.93, -68.46, 2.16, 1.49, 6.94, repro,
2014-07-10,188.38, -98.85, -64.30, 2.23, 1.52, 7.12, repro,
2014-07-11,188.60, -99.79, -63.23, 2.19, 1.5, 6.99, repro,
2014-07-12,190.02, -99.22, -62.15, 2.23, 1.53, 7.13, repro,
2014-07-13,189.03, -97.96, -74.85, 2.17, 1.51, 7.04, repro,
2014-07-14,188.79, -97.25, -73.61, 2.17, 1.5, 6.99, repro,
2014-07-15,190.95, -100.06, -61.96, 2.15, 1.49, 6.93, repro,
2014-07-16,188.67, -99.13, -68.00, 2.18, 1.49, 6.95, repro,
2014-07-17,189.33, -99.17, -70.41, 2.25, 1.56, 7.27, repro,
2014-07-18,189.41, -99.77, -57.72, 2.18, 1.49, 6.99, repro,
2014-07-19,189.29, -101.09, -66.63, 2.15, 1.49, 6.91, repro,
2014-07-20,186.88, -97.57, -63.99, 2.16, 1.5, 6.93, repro,
2014-07-21,190.39, -99.08, -74.22, 2.18, 1.5, 6.97, repro,
2014-07-22,192.09, -98.82, -68.35, 2.17, 1.5, 6.98, repro,
2014-07-23,192.41, -99.73, -76.05, 2.21, 1.5, 7.04, repro,
2014-07-24,191.34, -100.24, -65.38, 2.14, 1.49, 6.89, repro,
2014-07-25,187.84, -99.14, -74.10, 2.16, 1.5, 6.95, repro,
2014-07-26,189.29, -98.90, -68.50, 2.18, 1.5, 6.99, repro,
2014-07-27,190.21, -99.44, -70.01, 2.25, 1.52, 7.12, repro,
2014-07-28,189.27, -99.58, -75.12, 2.19, 1.5, 6.98, repro,
2014-07-29,191.35, -100.31, -75.07, 2.19, 1.49, 6.96, repro,
2014-07-30,191.22, -99.08, -76.18, 2.17, 1.51, 6.98, repro,
2014-07-31,190.31, -102.12, -74.91, 2.18, 1.52, 7.03, repro,
2014-08-01,191.87, -101.76, -67.60, 2.21, 1.52, 7.15, repro,
2014-08-02,190.26, -101.08, -71.64, 2.22, 1.53, 7.19, repro,
2014-08-03,190.86, -101.36, -69.64, 2.32, 1.58, 7.33, repro,
2014-08-04,192.71, -100.48, -72.89, 2.21, 1.52, 7, repro,
2014-08-05,190.14, -101.67, -71.92, 2.23, 1.54, 7.13, repro,
2014-08-06,192.10, -100.25, -73.52, 2.24, 1.54, 7.11, repro,
2014-08-07,191.12, -100.62, -74.17, 2.25, 1.54, 7.14, repro,
2014-08-08,192.06, -100.18, -62.62, 2.27, 1.54, 7.15, repro,
2014-08-09,191.45, -100.64, -62.91, 2.22, 1.52, 7.02, repro,
2014-08-10,192.13, -101.27, -66.62, 2.21, 1.53, 7.04, repro,
2014-08-11,191.22, -100.59, -72.86, 2.21, 1.53, 7.06, repro,
2014-08-12,190.54, -99.71, -67.56, 2.25, 1.54, 7.11, repro,
2014-08-13,193.29, -102.15, -63.79, 2.22, 1.53, 7.05, repro,
2014-08-14,194.07, -101.61, -56.88, 2.24, 1.55, 7.24, repro,
2014-08-15,189.75, -100.29, -61.55, 2.28, 1.55, 7.14, repro,
2014-08-16,193.02, -100.23, -68.59, 2.22, 1.54, 7.06, repro,
2014-08-17,192.37, -100.21, -66.68, 2.21, 1.53, 7.07, repro,
2014-08-18,193.55, -100.40, -68.45, 2.21, 1.53, 7.04, repro,
2014-08-19,192.36, -99.63, -69.22, 2.22, 1.52, 7.01, repro,
2014-08-20,193.22, -100.33, -65.54, 2.28, 1.57, 7.24, repro,
2014-08-21,194.94, -101.43, -63.69, 2.21, 1.54, 7.09, repro,
2014-08-22,194.24, -100.68, -68.24, 2.25, 1.55, 7.19, repro,
2014-08-23,192.83, -100.95, -72.68, 2.21, 1.53, 7.06, repro,
2014-08-24,192.20, -102.46, -70.37, 2.3, 1.57, 7.21, repro,
2014-08-25,193.26, -98.91, -64.01, 2.24, 1.54, 7.09, repro,
2014-08-26,192.33, -100.50, -67.72, 2.29, 1.57, 7.23, repro,
2014-08-27,193.46, -100.66, -77.31, 2.3, 1.58, 7.29, repro,
2014-08-28,191.59, -100.23, -62.48, 2.24, 1.55, 7.13, repro,
2014-08-29,192.74, -101.05, -62.42, 2.21, 1.53, 7.06, repro,
2014-08-30,193.05, -99.48, -64.71, 2.22, 1.53, 7.08, repro,
2014-08-31,193.49, -100.52, -65.07, 2.2, 1.53, 7.04, repro,
2014-09-01,193.96, -99.48, -60.89, 2.19, 1.53, 7.04, repro,
2014-09-02,193.98, -99.23, -67.73, 2.2, 1.52, 7.05, repro,
2014-09-03,194.80, -99.92, -72.95, 2.19, 1.52, 7.04, repro,
2014-09-04,193.93, -102.74, -71.70, 2.2, 1.54, 7.09, repro,
2014-09-05,189.88, -100.57, -69.14, 2.21, 1.54, 7.11, repro,
2014-09-06,193.56, -100.80, -67.92, 2.18, 1.54, 7.04, repro,
2014-09-07,192.92, -100.86, -64.19, 2.22, 1.55, 7.15, repro,
2014-09-08,192.10, -103.06, -68.87, 2.19, 1.53, 7.04, repro,
2014-09-09,193.16, -101.57, -68.12, 2.19, 1.52, 7.04, repro,
2014-09-10,192.88, -101.93, -76.82, 2.19, 1.53, 7.1, repro,
2014-09-11,194.61, -100.94, -70.16, 2.18, 1.52, 7.02, repro,
2014-09-12,195.45, -101.97, -76.98, 2.23, 1.55, 7.2, repro,
2014-09-13,195.52, -101.90, -73.64, 2.19, 1.51, 7.03, repro,
2014-09-14,196.51, -101.35, -70.50, 2.19, 1.51, 7.05, repro,
2014-09-15,193.43, -102.30, -64.77, 2.18, 1.53, 7.07, repro,
2014-09-16,194.35, -102.32, -65.50, 2.21, 1.54, 7.13, repro,
2014-09-17,194.51, -101.80, -63.74, 2.18, 1.53, 7.03, repro,
2014-09-18,195.17, -101.14, -62.33, 2.16, 1.5, 6.86, repro,
2014-09-19,193.68, -100.70, -63.59, 2.2, 1.53, 7.07, repro,
2014-09-20,195.89, -101.96, -63.98, 2.17, 1.51, 6.91, repro,
2014-09-21,194.60, -101.55, -68.93, 2.19, 1.52, 6.99, repro,
2014-09-22,194.94, -101.60, -60.46, 2.19, 1.52, 6.99, repro,
2014-09-23,195.97, -101.46, -68.52, 2.17, 1.51, 6.95, repro,
2014-09-24,195.19, -101.51, -63.39, 2.18, 1.51, 6.94, repro,
2014-09-25,194.14, -102.11, -73.08, 2.17, 1.51, 6.94, repro,
2014-09-26,198.03, -102.34, -68.34, 2.18, 1.51, 7.01, repro,
2014-09-27,194.36, -103.21, -66.30, 2.19, 1.52, 7.04, repro,
2014-09-28,194.24, -103.64, -56.35, 2.19, 1.51, 6.98, repro,
2014-09-29,193.41, -101.20, -66.72, 2.19, 1.51, 6.96, repro,
2014-09-30,196.05, -102.78, -64.23, 2.18, 1.51, 6.97, repro,
2014-10-01,197.42, -102.15, -66.25, 2.18, 1.52, 6.98, repro,
2014-10-02,195.24, -102.34, -55.34, 2.21, 1.54, 7.17, repro,
2014-10-03,194.28, -102.64, -63.34, 2.22, 1.52, 7.06, repro,
2014-10-04,195.66, -102.10, -60.20, 2.2, 1.51, 6.94, repro,
2014-10-05,196.00, -102.57, -64.69, 2.2, 1.51, 6.97, repro,
2014-10-06,194.66, -102.31, -62.83, 2.18, 1.52, 6.98, repro,
2014-10-07,197.09, -102.45, -67.33, 2.18, 1.51, 6.97, repro,
2014-10-08,198.15, -102.73, -66.80, 2.19, 1.51, 7.02, repro,
2014-10-09,197.19, -102.80, -61.43, 2.18, 1.51, 6.95, repro,
2014-10-10,193.95, -102.77, -59.05, 2.2, 1.51, 6.98, repro,
2014-10-11,194.29, -102.04, -57.98, 2.2, 1.51, 6.98, repro,
2014-10-12,196.22, -103.13, -63.03, 2.19, 1.51, 6.98, repro,
